,mentions,log2_mentions,avg_tfidf
shone,4,2.0,0.15340005320515396
todo,7,2.807354922057604,0.24888287636274903
schiavelli,10,3.321928094887362,0.4220875665003594
supplier,5,2.321928094887362,0.2456822196198943
deprivation,6,2.584962500721156,0.14480267046917886
minimally,9,3.169925001442312,0.09715103491912155
kiarostami,6,2.584962500721156,0.40554916017752535
frake,10,3.321928094887362,0.1428231918321986
blithe,7,2.807354922057604,0.3036938992774755
reubens,2,1.0,0.21972719171736235
rahim,0,-inf,
specter,6,2.584962500721156,0.12770921547436984
sequential,8,3.0,0.11756789390639774
cassinelli,6,2.584962500721156,0.2889551555875148
mutation,7,2.807354922057604,0.15440511445051983
littlefield,0,-inf,
stimulating,5,2.321928094887362,0.2202581831958792
symphonic,5,2.321928094887362,0.12319114768711197
cato,11,3.4594316186372973,0.27516105497733034
beauchamp,0,-inf,
irascible,2,1.0,0.09429862279739368
wen,4,2.0,0.1369565169930601
luv,7,2.807354922057604,0.15266871769830864
gunpowder,10,3.321928094887362,0.17360668074028912
query,6,2.584962500721156,0.13098418533258
hhh,3,1.584962500721156,0.07131696226500832
agape,6,2.584962500721156,0.18355519493832795
agnostic,9,3.169925001442312,0.12555351649936894
reconstruct,6,2.584962500721156,0.13619757773247204
prada,8,3.0,0.1725674673587
neverending,3,1.584962500721156,0.23173896771757174
wiser,5,2.321928094887362,0.1136282568259723
bizarro,5,2.321928094887362,0.165900113804109
hallie,3,1.584962500721156,0.23375198015604293
arlen,6,2.584962500721156,0.16843820560706566
glaze,11,3.4594316186372973,0.11571234736190247
belch,9,3.169925001442312,0.1512080232686223
hsien,10,3.321928094887362,0.2760959460823255
murderess,5,2.321928094887362,0.14916145352669616
aline,7,2.807354922057604,0.12887709688232038
narnia,7,2.807354922057604,0.1773166076128705
elapse,9,3.169925001442312,0.15695895650886377
undersea,6,2.584962500721156,0.1154398883089904
sienna,10,3.321928094887362,0.20632669069180637
lunar,9,3.169925001442312,0.16162669611852365
nichole,12,3.584962500721156,0.3443622066492906
cannonball,6,2.584962500721156,0.3181571911174333
serviceman,3,1.584962500721156,0.2155625288505302
swig,8,3.0,0.1440338728450413
chun,3,1.584962500721156,0.16138002345906
puckoon,6,2.584962500721156,0.3934480741953606
obscenely,9,3.169925001442312,0.15256305173141238
martina,9,3.169925001442312,0.27379270342542056
aptitude,8,3.0,0.09774703050626518
zeman,1,0.0,0.19216633868728883
synapse,4,2.0,0.2296577107099015
usc,5,2.321928094887362,0.19668959249065607
hoof,7,2.807354922057604,0.14851716906314447
mans,10,3.321928094887362,0.1658449164445419
sartain,12,3.584962500721156,0.20917602197393362
bears,4,2.0,0.12939701642753498
flipping,3,1.584962500721156,0.1604512352790067
synchronization,7,2.807354922057604,0.18215056903502522
winnie,7,2.807354922057604,0.18886193881493063
joys,4,2.0,0.11066944396031858
slavoj,2,1.0,0.04466460210895849
vaughan,4,2.0,0.15521324526931526
swinton,12,3.584962500721156,0.36218202228447055
ludwig,7,2.807354922057604,0.24930215648882798
woke,8,3.0,0.1629230319789448
dither,7,2.807354922057604,0.18166155585846425
ohwon,0,-inf,
overdubbe,6,2.584962500721156,0.190457644261401
aslan,4,2.0,0.24302720165716082
dragoon,0,-inf,
summarily,7,2.807354922057604,0.10040579743779708
kanin,3,1.584962500721156,0.1895904229948124
fin,9,3.169925001442312,0.14180432303505572
oo,8,3.0,0.2111707148823572
girth,10,3.321928094887362,0.1617648597833706
honcho,11,3.4594316186372973,0.11037465861472784
sharpshooter,2,1.0,0.1584893875086956
feral,8,3.0,0.13479520562400557
transgression,6,2.584962500721156,0.23656553088088117
certify,6,2.584962500721156,0.14881897809613376
soleil,4,2.0,0.15443712135594606
piaf,0,-inf,
creepiest,4,2.0,0.10073768822310815
cantankerous,3,1.584962500721156,0.1266738978882716
dogmatic,8,3.0,0.11861065150175923
shinobi,9,3.169925001442312,0.23205018071266142
costumer,7,2.807354922057604,0.26308504546224704
percussion,3,1.584962500721156,0.14687989495302997
pende,5,2.321928094887362,0.1238024325592898
took,7,2.807354922057604,0.15069189870616997
ojos,6,2.584962500721156,0.14038661627384252
windows,8,3.0,0.1110062572595451
loudspeaker,7,2.807354922057604,0.13811044778187745
dax,10,3.321928094887362,0.15313979514027581
mateo,11,3.4594316186372973,0.5168762137137961
marketplace,4,2.0,0.16531940063680928
wastrel,2,1.0,0.13091021085235013
unspeak,2,1.0,0.12593163666010326
interactive,6,2.584962500721156,0.12232043396933784
yrs,3,1.584962500721156,0.17252155144400627
albuquerque,1,0.0,0.10631930196176057
pix,9,3.169925001442312,0.4943342671789164
feely,11,3.4594316186372973,0.10964869620393804
reread,7,2.807354922057604,0.1857991353602653
muffle,9,3.169925001442312,0.14374696489112515
multinational,5,2.321928094887362,0.0979476262232534
traumatized,6,2.584962500721156,0.1816541554000689
alternatively,9,3.169925001442312,0.10814780901922677
paramilitary,11,3.4594316186372973,0.12553941779967945
swore,8,3.0,0.20013441245245572
cw,5,2.321928094887362,0.260335224384166
acute,4,2.0,0.13088978788214206
ec,7,2.807354922057604,0.2256605870230791
photographed,5,2.321928094887362,0.13117495290322834
dixie,9,3.169925001442312,0.25395317728941424
continuum,7,2.807354922057604,0.15433608092268888
apex,4,2.0,0.061994406360816066
narvo,0,-inf,
darkplace,5,2.321928094887362,0.5626176933971514
indiscriminately,9,3.169925001442312,0.08470779208776938
aggressor,6,2.584962500721156,0.0950183443034832
mari,9,3.169925001442312,0.15387451793953788
eurotrash,10,3.321928094887362,0.1776028459361881
oblique,9,3.169925001442312,0.1412650312675433
taj,2,1.0,0.20753077745890003
cheesier,10,3.321928094887362,0.16195345440399084
tween,8,3.0,0.16966305493365785
pom,1,0.0,0.27259036778783313
dreg,6,2.584962500721156,0.19655203941831612
hustling,4,2.0,0.25585109720002397
spidey,5,2.321928094887362,0.4911281761647393
spec,9,3.169925001442312,0.15546651557860125
wilton,5,2.321928094887362,0.21608103847186508
malaria,8,3.0,0.24151099489201833
frawley,2,1.0,0.11909575413293023
tati,4,2.0,0.3879875199066984
rebuff,6,2.584962500721156,0.10159076981137422
vase,4,2.0,0.16802186945109493
yousef,5,2.321928094887362,0.18874728734399754
rejuvenate,5,2.321928094887362,0.15286370578613168
hombre,11,3.4594316186372973,0.18118254515578555
rossellini,5,2.321928094887362,0.1957437568634642
plainfield,12,3.584962500721156,0.20231978392778016
mcnally,1,0.0,0.21124456862916238
julium,4,2.0,0.4064652727754798
mccormick,9,3.169925001442312,0.22170394041679117
eisner,4,2.0,0.10226661434368552
pinup,3,1.584962500721156,0.1322747487250054
ended,7,2.807354922057604,0.15881277532522206
genghis,11,3.4594316186372973,0.3369787431692524
uncharacteristically,8,3.0,0.12790334212301402
shoehorn,9,3.169925001442312,0.10652154232519563
freed,3,1.584962500721156,0.12508790733541916
extortion,8,3.0,0.12161487098300412
goodtime,2,1.0,0.16513750074799735
dutifully,5,2.321928094887362,0.1164958888902187
rtd,10,3.321928094887362,0.4455967268919568
fails,10,3.321928094887362,0.16149439448057729
trident,12,3.584962500721156,0.16829840326079945
plateau,7,2.807354922057604,0.23682021756072122
regretfully,9,3.169925001442312,0.1852178292802646
sadistically,7,2.807354922057604,0.13030570207100858
joss,8,3.0,0.2044027123556204
xiao,4,2.0,0.19573567739417216
strindberg,0,-inf,
media,8,3.0,0.10393590676194993
flexible,5,2.321928094887362,0.12447481461750327
ampe,7,2.807354922057604,0.1344326364205999
agitated,7,2.807354922057604,0.1441476075961565
unscripted,5,2.321928094887362,0.1431242933068277
republicans,8,3.0,0.2147494631487546
unwritten,8,3.0,0.15750068319939717
comparative,7,2.807354922057604,0.09518023858854817
roadkill,9,3.169925001442312,0.13886200684536398
carnivorous,9,3.169925001442312,0.13182916602030298
jewison,3,1.584962500721156,0.19021816259064828
lullaby,9,3.169925001442312,0.23031430517307644
jag,4,2.0,0.22856107994159833
impervious,10,3.321928094887362,0.13325556772827674
krupp,11,3.4594316186372973,0.4508634097300981
deathbed,6,2.584962500721156,0.12181548797493302
mantan,12,3.584962500721156,0.1599306917404237
undressed,6,2.584962500721156,0.1891562610715355
svenson,8,3.0,0.21248312471297176
whoopie,7,2.807354922057604,0.37163655432504444
decameron,11,3.4594316186372973,0.29788769313823976
blubber,10,3.321928094887362,0.16792955318764102
woah,10,3.321928094887362,0.2289388395231438
incomprehensibly,11,3.4594316186372973,0.13281396007766047
lina,10,3.321928094887362,0.2129862635785869
bidder,6,2.584962500721156,0.1360646135397804
lyndon,8,3.0,0.14009626393651567
alok,2,1.0,0.14605506577249389
nath,1,0.0,0.14044657794054752
charo,9,3.169925001442312,0.17534726964732344
nodding,9,3.169925001442312,0.12425769051928087
guetary,3,1.584962500721156,0.27085183639161303
illiteracy,7,2.807354922057604,0.10788864685868622
greenlight,12,3.584962500721156,0.1743107887987895
harrington,5,2.321928094887362,0.10652533429731977
kundera,12,3.584962500721156,0.3127096616630393
nwa,7,2.807354922057604,0.6645410269070559
scuddamore,6,2.584962500721156,0.5707850714047754
demunn,1,0.0,0.20448324649914582
monsters,6,2.584962500721156,0.20754593599084334
rogen,1,0.0,0.0706683898645099
caton,6,2.584962500721156,0.14867434312998132
imperialist,7,2.807354922057604,0.12140638631958511
burlinson,9,3.169925001442312,0.6294428036320157
attila,1,0.0,0.07794366021737774
nibelungen,0,-inf,
erendira,0,-inf,
freebird,0,-inf,
jarndyce,2,1.0,0.3262008772168557
pufnstuf,5,2.321928094887362,0.4612220087963125
sciamma,6,2.584962500721156,0.27484207459480064
sugiyama,0,-inf,
regent,1,0.0,0.2210400533545047
lawler,2,1.0,0.0865775449791501
guadalcanal,0,-inf,
litany,11,3.4594316186372973,0.17275374469405652
tramell,3,1.584962500721156,0.17575718639069046
venantini,9,3.169925001442312,0.484879576705827
quarterback,6,2.584962500721156,0.1687142478016311
untergang,9,3.169925001442312,0.24031760129400798
dobson,10,3.321928094887362,0.20525455658224806
corsaut,1,0.0,0.05113568002177528
worn,11,3.4594316186372973,0.30991440983076823
zandalee,1,0.0,0.3650800303523497
herge,1,0.0,0.14021780504103384
jello,10,3.321928094887362,0.18541779739030564
dogg,10,3.321928094887362,0.26561515908262134
ferrara,10,3.321928094887362,0.2393963757301869
sputnik,0,-inf,
woodwork,8,3.0,0.1157384729414114
wachowski,8,3.0,0.12209293465158158
brownstone,0,-inf,
kavner,4,2.0,0.1132272069357152
underpant,10,3.321928094887362,0.10487897846617993
mcdoake,0,-inf,
dreamgirl,12,3.584962500721156,0.1902745238875113
moonshine,12,3.584962500721156,0.23015180205909389
noni,6,2.584962500721156,0.19566525487443678
pd,10,3.321928094887362,0.1980917710042648
filmy,8,3.0,0.23856660319623496
punjabi,4,2.0,0.1440880722564155
hasso,2,1.0,0.2262728353578389
woodhouse,4,2.0,0.14856876667406682
fincher,9,3.169925001442312,0.12090175263010255
conchita,6,2.584962500721156,0.19002246940793774
etcetera,11,3.4594316186372973,0.23756793490499872
cellular,11,3.4594316186372973,0.3119068306707811
orcs,4,2.0,0.12807439763524564
outfield,6,2.584962500721156,0.16940817837765865
tambor,8,3.0,0.1948853835453161
bubonic,6,2.584962500721156,0.12671676345077645
leisen,1,0.0,0.14219971829439068
bouvi,0,-inf,
resurgence,6,2.584962500721156,0.1860986304778752
oaf,11,3.4594316186372973,0.08043872689943594
carpathian,8,3.0,0.1110722041871944
financier,9,3.169925001442312,0.13280500432324133
elizondo,9,3.169925001442312,0.11792449390144243
bg,11,3.4594316186372973,0.29551491892519094
schepisi,2,1.0,0.21428943600547304
mcphillip,0,-inf,
valentina,10,3.321928094887362,0.17122083743180597
sucky,12,3.584962500721156,0.22116212027243587
intolerably,11,3.4594316186372973,0.12727632905231287
ismael,12,3.584962500721156,0.35463873276025065
stratten,6,2.584962500721156,0.311907597359183
eglantine,0,-inf,
sexo,11,3.4594316186372973,0.28753422448697424
toothless,10,3.321928094887362,0.16661705280592504
presto,11,3.4594316186372973,0.10829929462066704
halloran,11,3.4594316186372973,0.25094446219139555
tadashi,1,0.0,0.20326054906594823
dismally,11,3.4594316186372973,0.146119795644654
tylo,12,3.584962500721156,0.3843880228165637
trout,9,3.169925001442312,0.21668622279545346
myle,12,3.584962500721156,0.19389954774735818
sas,12,3.584962500721156,0.2091610337214018
bloodsucke,12,3.584962500721156,0.12174584325551452
latifah,12,3.584962500721156,0.2155797983143752
vadar,2,1.0,0.2046135552188986
kaif,12,3.584962500721156,0.2720638143713479
wasted,13,3.700439718141092,0.1666999767542738
grazia,13,3.700439718141092,0.2983282687745284
raspberry,13,3.700439718141092,0.16295866007075216
valium,13,3.700439718141092,0.13917979729479266
cloris,13,3.700439718141092,0.20509264920015147
udita,13,3.700439718141092,0.5549631196096446
loki,13,3.700439718141092,0.28042115000113477
krasinski,13,3.700439718141092,0.4066756775641465
francisville,13,3.700439718141092,0.3741014751813292
tanushree,13,3.700439718141092,0.19436477572524222
roche,13,3.700439718141092,0.5480673131325289
snowboard,13,3.700439718141092,0.4586871017980871
microsoft,13,3.700439718141092,0.19399955533788588
alucard,13,3.700439718141092,0.22219092513462466
budget_horror,13,3.700439718141092,0.1795629380842914
hardbody,13,3.700439718141092,0.43729161255054394
cravat,13,3.700439718141092,0.45633288570973407
crappi,13,3.700439718141092,0.19641414061608164
lillith,13,3.700439718141092,0.4404373359384438
interferencia,13,3.700439718141092,0.7166893122776405
johnathon,13,3.700439718141092,0.26729452089622996
salena,13,3.700439718141092,0.6367633404740893
trivialbore_trivialbore,13,3.700439718141092,0.9930670985239674
gabbar,13,3.700439718141092,0.2028437963074457
strummer,13,3.700439718141092,0.6076661207886194
eod,13,3.700439718141092,0.33702119974860156
munchie,13,3.700439718141092,0.5897505177382457
halley,3,1.584962500721156,0.22121518081889455
wanderer,4,2.0,0.06425611170693686
maroon,5,2.321928094887362,0.16195743147410213
dq,8,3.0,0.12222507503890521
removed,6,2.584962500721156,0.18698388573739988
sudan,0,-inf,
capricious,4,2.0,0.1357423707096252
paleontologist,8,3.0,0.14075653882599254
stargher,2,1.0,0.43934175452089186
overlord,6,2.584962500721156,0.18190193173365055
mikey,7,2.807354922057604,0.20366622957885147
heenan,2,1.0,0.0889120897764744
briss,3,1.584962500721156,0.40570835091966745
budd,8,3.0,0.24070456666131085
gorefest,3,1.584962500721156,0.24472018810248755
specialise,10,3.321928094887362,0.112780454441915
carolyn,5,2.321928094887362,0.11150406891764389
subjugate,3,1.584962500721156,0.269741069681978
poser,7,2.807354922057604,0.15983577965080542
kunal,7,2.807354922057604,0.18304076597906538
rushmore,8,3.0,0.2427905561304255
orhan,0,-inf,
snivel,6,2.584962500721156,0.16270745375624587
opine,3,1.584962500721156,0.2226142112922682
privately,2,1.0,0.09265087343914163
indomitable,2,1.0,0.1282974233115589
unoriginality,9,3.169925001442312,0.14771966513152954
mcleod,2,1.0,0.09119741801506909
disenfranchise,4,2.0,0.1707783018833381
mach,7,2.807354922057604,0.17070845365387785
nuff,0,-inf,
vey,11,3.4594316186372973,0.1428918549989008
sinbad,8,3.0,0.18790231617056546
continued,5,2.321928094887362,0.15527817794879245
reset,6,2.584962500721156,0.19153539003886363
rhapsody,0,-inf,
nutbourne,0,-inf,
launder,0,-inf,
trumpeter,5,2.321928094887362,0.1587453508166191
heidenreich,1,0.0,0.2069796840542017
apparatus,4,2.0,0.09954655414910968
improper,6,2.584962500721156,0.14983074065476062
speculative,6,2.584962500721156,0.19232940576288313
unattainable,3,1.584962500721156,0.15655280571972882
unsaid,1,0.0,0.1300557192590893
mechanically,7,2.807354922057604,0.15725839756355242
backus,5,2.321928094887362,0.10887230146640248
blackwell,3,1.584962500721156,0.1808519020064152
ber,7,2.807354922057604,0.145037936928077
statuesque,5,2.321928094887362,0.14461299531032532
alyn,4,2.0,0.12000135661406464
kilt,7,2.807354922057604,0.2356895910992198
firepower,6,2.584962500721156,0.09836077429978547
monaghan,6,2.584962500721156,0.3669015273882721
leverage,7,2.807354922057604,0.10993123916730542
metallic,8,3.0,0.12346098047778445
auschwitz,6,2.584962500721156,0.14899433051779665
vegetation,5,2.321928094887362,0.11899115058916696
telepathically,8,3.0,0.1080291232898203
stow,5,2.321928094887362,0.1349634257156951
dotty,0,-inf,
grenfell,0,-inf,
apologetic,7,2.807354922057604,0.10829995684630268
rambunctious,4,2.0,0.12963694465893078
manchu,3,1.584962500721156,0.22261431690461686
kg,2,1.0,0.13555291594245306
debilitate,6,2.584962500721156,0.13622690272309282
southeast,5,2.321928094887362,0.2399382883520595
synergy,3,1.584962500721156,0.07820308811660769
sweetie,5,2.321928094887362,0.20778471719261687
diabolique,4,2.0,0.10542291952090432
flour,5,2.321928094887362,0.14875324802559617
cappy,2,1.0,0.37273036822028643
sicker,5,2.321928094887362,0.10568431259671733
peeping,7,2.807354922057604,0.10863206672360784
ub,1,0.0,0.09946615425091143
disperse,9,3.169925001442312,0.10564736601700868
warbeck,7,2.807354922057604,0.18844217009559164
absolve,7,2.807354922057604,0.15812169564284417
tootsie,5,2.321928094887362,0.23991359927545863
vil,8,3.0,0.27588777848676077
overprotective,2,1.0,0.10274702984677442
undue,3,1.584962500721156,0.1655747229585611
discreetly,7,2.807354922057604,0.1577243289309582
stairwell,7,2.807354922057604,0.15586606379821638
unwise,7,2.807354922057604,0.19215418987734154
peruse,7,2.807354922057604,0.11031955799734229
coolidge,2,1.0,0.0600090300705045
ballplayer,3,1.584962500721156,0.1847254661144503
immobile,6,2.584962500721156,0.1270339961540083
smattering,10,3.321928094887362,0.13766621222646597
doa,5,2.321928094887362,0.1478462493343069
engagingly,1,0.0,0.24288299952129988
heads,5,2.321928094887362,0.11016287878427589
angelina,6,2.584962500721156,0.2570813456129337
inaccessible,2,1.0,0.16090642790966944
hinduism,7,2.807354922057604,0.41927484635766404
mantor,1,0.0,0.2644290432563444
halliwell,0,-inf,
unanimous,5,2.321928094887362,0.09982191737050111
tightrope,3,1.584962500721156,0.14166683297726448
lovejoy,8,3.0,0.1766376846238249
noirs,3,1.584962500721156,0.12911264118147187
ce,6,2.584962500721156,0.21639290145122592
sentimantality,4,2.0,0.21169245475855142
bohl,0,-inf,
kickboxer,6,2.584962500721156,0.15405120672609512
deliriously,3,1.584962500721156,0.1113467348218295
blissful,4,2.0,0.0819691612004062
unsurprising,8,3.0,0.11850472479612065
inebriate,4,2.0,0.15573718548055424
fields,6,2.584962500721156,0.08773367226261175
younger,5,2.321928094887362,0.20658408361411454
bavarian,4,2.0,0.12775295063381986
schubert,2,1.0,0.1813485949236413
cavalier,5,2.321928094887362,0.15059651113692227
hedonistic,3,1.584962500721156,0.1894015797280965
napoleonic,2,1.0,0.1927516922208668
dishonor,7,2.807354922057604,0.15763743533913657
chien,5,2.321928094887362,0.23773702687942272
chirp,4,2.0,0.17573487709882948
bankroll,8,3.0,0.11626040691929182
perp,6,2.584962500721156,0.1318051325272482
ghosthouse,11,3.4594316186372973,0.2031268834184865
wean,3,1.584962500721156,0.14195627259850094
karim,2,1.0,0.3291810965442589
cymbal,1,0.0,0.1709438562603042
medicate,8,3.0,0.13301386913901728
urchin,5,2.321928094887362,0.13861821671602073
impede,4,2.0,0.14545688230939097
dialectic,2,1.0,0.07540337887208637
falcone,4,2.0,0.15449667995090643
dodo,3,1.584962500721156,0.16661736031998686
bankable,6,2.584962500721156,0.16373881778661106
accented,8,3.0,0.1234683254351631
dismayed,3,1.584962500721156,0.2321441718395385
lestrade,1,0.0,0.08865767326863377
monger,6,2.584962500721156,0.17751745875029745
bakewell,1,0.0,0.12015009384220156
traitorous,3,1.584962500721156,0.14210302801280003
analog,8,3.0,0.4182447863841887
louisville,2,1.0,0.17656730329271184
telegram,2,1.0,0.10072403714746953
geller,6,2.584962500721156,0.2360955055010678
fig,8,3.0,0.1359165123728831
dissident,6,2.584962500721156,0.12466677914593027
guillaume,3,1.584962500721156,0.1762342047938815
strung,6,2.584962500721156,0.13695957709031711
burmese,3,1.584962500721156,0.2072594150418434
modelling,5,2.321928094887362,0.22889078317600595
bowen,9,3.169925001442312,0.18445905301865156
commerce,4,2.0,0.1715428921279333
boldness,5,2.321928094887362,0.09651278292338047
footlight,3,1.584962500721156,0.1990067595397714
primeval,5,2.321928094887362,0.1269097656585917
bristle,0,-inf,
handome,6,2.584962500721156,0.1453089283125062
server,6,2.584962500721156,0.12951469116671757
neurose,3,1.584962500721156,0.1778508630300277
elle,10,3.321928094887362,0.24104270142238518
idyll,4,2.0,0.1779733567255038
betcha,5,2.321928094887362,0.18880024153496572
ikea,8,3.0,0.526187695484969
congratulatory,7,2.807354922057604,0.1428464311020665
guzzle,5,2.321928094887362,0.11132997612595405
imelda,2,1.0,0.21191107602403803
aquarius,1,0.0,0.21611999118323322
fisticuff,4,2.0,0.1549016527494828
rawness,4,2.0,0.14752733443462776
tonne,7,2.807354922057604,0.1410186338363766
varying,7,2.807354922057604,0.08422801171089545
brie,5,2.321928094887362,0.22193261509768117
lerman,1,0.0,0.16703254624876498
siobhan,1,0.0,0.25141763039090614
keat,7,2.807354922057604,0.3156222511507503
citizenry,7,2.807354922057604,0.12928109937447693
vibrancy,2,1.0,0.15122249179186867
partying,6,2.584962500721156,0.11946844958837222
meteoric,4,2.0,0.09684680329808672
anorexia,6,2.584962500721156,0.42961561824437805
stott,0,-inf,
rugge,5,2.321928094887362,0.1461767998659858
unbreakable,1,0.0,0.16112367420396806
jacque,2,1.0,0.21564275861074866
erkan,2,1.0,0.4816305727986516
mattress,7,2.807354922057604,0.11433837944831808
respiro,7,2.807354922057604,0.3767736969061629
anjali,0,-inf,
indirect,7,2.807354922057604,0.1507232813697405
desecrate,7,2.807354922057604,0.13032931380427656
swerve,7,2.807354922057604,0.09017533575254685
insular,4,2.0,0.16101680126922427
whitfield,7,2.807354922057604,0.24718041298115762
liberated,7,2.807354922057604,0.13993610987606142
morte,4,2.0,0.12701055286776106
sciorra,3,1.584962500721156,0.26085132107598347
orchestration,8,3.0,0.12447436370630008
octane,4,2.0,0.13729218902986545
justforkix,0,-inf,
olaf,7,2.807354922057604,0.23856740840601262
defective,7,2.807354922057604,0.14186013201871225
yawning,8,3.0,0.18652436283613946
nord,0,-inf,
skirmish,7,2.807354922057604,0.15508423404199
fortitude,6,2.584962500721156,0.24250831304776807
asthma,3,1.584962500721156,0.17224861266751865
ashok,1,0.0,0.13000283629866355
accessory,3,1.584962500721156,0.09601983461477302
confidently,3,1.584962500721156,0.19037359234325638
snip,8,3.0,0.30954173190662343
gipp,0,-inf,
alonzo,3,1.584962500721156,0.176248410550743
cogent,6,2.584962500721156,0.15130169441472058
scamme,6,2.584962500721156,0.12966611835398567
durne,2,1.0,0.12409993332883448
detached,7,2.807354922057604,0.13709177195444475
sociology,8,3.0,0.2457631034595625
countenance,3,1.584962500721156,0.11568646490446859
jokingly,7,2.807354922057604,0.11545586241191778
scrabble,2,1.0,0.34219176553239733
cariou,0,-inf,
naivete,5,2.321928094887362,0.13800597380793628
moonraker,5,2.321928094887362,0.15122834239255062
triangular,4,2.0,0.0949761866868641
flatmate,5,2.321928094887362,0.14055500664087522
racketeer,6,2.584962500721156,0.22029037702337015
rodanthe,5,2.321928094887362,0.11903395421119563
lucio,5,2.321928094887362,0.19240237707654737
sill,5,2.321928094887362,0.1929750249277033
giuliano,3,1.584962500721156,0.12587977069447218
negligence,8,3.0,0.2023886093379645
tantoo,0,-inf,
disastrously,4,2.0,0.1974410299877923
gm,6,2.584962500721156,0.1852513375732464
cenobite,10,3.321928094887362,0.2549755137396896
tenure,2,1.0,0.19145813747715573
droopy,3,1.584962500721156,0.12569210115811277
loaded,5,2.321928094887362,0.13106256414110548
goldfinger,6,2.584962500721156,0.13319422986094032
wishy,8,3.0,0.1505519814724347
appealingly,4,2.0,0.15737408244511622
civilised,8,3.0,0.12572872238652427
fullscreen,0,-inf,
bleeth,4,2.0,0.20743070572293854
homefront,10,3.321928094887362,0.3881557479257421
hurd,2,1.0,0.10031510860522794
hatfield,7,2.807354922057604,0.2253141523089885
towne,7,2.807354922057604,0.23419549054817296
inward,4,2.0,0.12292300106863686
muska,0,-inf,
jacobson,6,2.584962500721156,0.20413181422988258
humbly,6,2.584962500721156,0.17572218404374942
homoeroticism,8,3.0,0.1643063904983366
angular,4,2.0,0.2075678654719798
tales,5,2.321928094887362,0.18498506215966595
fluorescent,9,3.169925001442312,0.15832440332693495
fanbase,8,3.0,0.15365386853366225
simian,7,2.807354922057604,0.12563848482730214
unicorn,5,2.321928094887362,0.27320311918450413
summery,7,2.807354922057604,0.27728901445695675
overturn,6,2.584962500721156,0.14678989889945246
gille,2,1.0,0.14931971576055608
andrzej,5,2.321928094887362,0.1770931502087427
transporter,5,2.321928094887362,0.2491111128004299
iffy,7,2.807354922057604,0.14255078530006474
sleepover,4,2.0,0.15280598008240795
fragata,3,1.584962500721156,0.5806603478989985
taoist,0,-inf,
duhamel,0,-inf,
centipede,2,1.0,0.12571101612020347
passing,7,2.807354922057604,0.11880802482313248
primate,8,3.0,0.1442301754564312
peculiarity,3,1.584962500721156,0.11193817483332337
regan,4,2.0,0.15178738828731753
elinor,2,1.0,0.18076364425121605
bastion,7,2.807354922057604,0.17556049829631862
antifreeze,6,2.584962500721156,0.2464644357124345
van_dyke,0,-inf,
cello,6,2.584962500721156,0.128695430313337
pvt,3,1.584962500721156,0.15346072974751668
instrumant,1,0.0,0.14820217206477387
resentmant,3,1.584962500721156,0.17118624275133443
rossi,5,2.321928094887362,0.12179745639606265
ibiza,5,2.321928094887362,0.12921394986963888
documentarian,6,2.584962500721156,0.1047661355537373
conscript,5,2.321928094887362,0.10046708250522056
navel,10,3.321928094887362,0.16361651021771556
berg,6,2.584962500721156,0.12948346008189135
unrequite,5,2.321928094887362,0.11499627712991674
ro,3,1.584962500721156,0.18118892780393567
alleyway,6,2.584962500721156,0.1089909918771194
titus,7,2.807354922057604,0.15299034521339244
pouty,9,3.169925001442312,0.17890517068369952
tel,6,2.584962500721156,0.12879737895751503
traumatise,3,1.584962500721156,0.1847931498700103
nomadic,3,1.584962500721156,0.14656828588864979
moritz,3,1.584962500721156,0.13635066158306444
pounce,5,2.321928094887362,0.1311204410658238
charleton,6,2.584962500721156,0.1788352861898029
rebuke,3,1.584962500721156,0.15993650924122507
delicatessen,9,3.169925001442312,0.43602733412795275
bjarne,1,0.0,0.3467559369742693
meets,5,2.321928094887362,0.09332839547649598
inkling,6,2.584962500721156,0.17208478866434815
aileen,3,1.584962500721156,0.16765774246120627
bagdad,4,2.0,0.2326823978007973
faraway,4,2.0,0.15242745405960284
plaza,0,-inf,
heroically,7,2.807354922057604,0.13527902281484075
sup,6,2.584962500721156,0.1399598557919118
jaeckel,3,1.584962500721156,0.24113212178617824
brujo,9,3.169925001442312,0.2761343426026481
dearth,8,3.0,0.13236296732590996
sustained,6,2.584962500721156,0.14819447586676546
exacerbate,5,2.321928094887362,0.17026282627562733
befriends,1,0.0,0.18729177113626433
jacky,2,1.0,0.2806247874540221
mathis,0,-inf,
confirmation,9,3.169925001442312,0.11344818855887857
wintry,3,1.584962500721156,0.1482260482494418
pegasus,3,1.584962500721156,0.14123783660333836
enrol,4,2.0,0.20713470532364253
believeable,5,2.321928094887362,0.33089635841440296
aoki,4,2.0,0.15729605591741028
reminiscence,2,1.0,0.1449389870057374
discretion,7,2.807354922057604,0.1555335504861208
gantry,2,1.0,0.22357438222279968
flitter,0,-inf,
employmant,7,2.807354922057604,0.1930141884512728
startled,5,2.321928094887362,0.18279857058334462
marcela,1,0.0,0.22156892621178037
apprehension,3,1.584962500721156,0.24904551759454394
cortese,8,3.0,0.43419957344139815
crowning,6,2.584962500721156,0.10755215626212078
loesser,3,1.584962500721156,0.2142950123901297
indonesia,5,2.321928094887362,0.506389069443865
blending,1,0.0,0.2569202689627844
wellman,5,2.321928094887362,0.4392641850057323
