index,word,x,y,cluster,remove
2214,christopher,6.742212,5.6894145,42,
1740,co,6.964276,5.68827,42,
1400,failure,-1.6314206,5.6876597,8,
1403,intelligence,0.6705765,5.683757,49,
1278,comparison,-2.6521723,5.683035,58,
2909,donald,6.365145,5.681741,42,
3182,vicious,2.52132,5.6816015,19,
1515,product,-1.3669305,5.681031,8,
982,rare,-2.7125902,5.6773844,58,
559,masterpiece,-2.461527,5.675437,58,
3353,confirm,-1.062165,5.6753736,49,
1733,box_office,-2.021588,5.6728144,8,
3039,racial,1.0120933,5.670897,6,
641,richard,6.601984,5.6702642,42,
3337,straight_video,-2.8545878,5.6688633,58,
2197,bollywood,-2.0958822,5.668619,8,
3531,ego,0.7149013,5.6657553,49,
1381,thomas,6.5609393,5.66538,42,
2807,lifestyle,1.1579463,5.6653347,6,
1981,erotic,3.4026022,5.662538,3,
3312,dennis,6.446234,5.6608453,42,
793,violent,2.7070878,5.6603045,19,
2008,buff,-3.0433934,5.658408,58,
2830,redemption,1.7158206,5.6560626,6,
1846,jimmy,6.491328,5.6538982,42,
2826,mild,3.2493112,5.6527295,3,
2792,alas,-1.9386957,5.651725,8,
2000,politic,0.88766897,5.6495476,6,
1303,sex_scene,3.4097269,5.6494985,3,
3270,saint,7.088943,5.6480308,42,
3446,dismiss,-1.3029362,5.647401,8,
2949,holme,5.322516,5.6464972,42,
3210,sidney,5.5435023,5.6464787,42,
2902,ban,-1.3340905,5.646011,8,
2198,promote,-1.3901447,5.6408296,8,
3116,powell,5.7134967,5.6405735,42,
2425,victor,7.076447,5.6394634,42,
3316,minded,1.2301254,5.634058,6,
855,lee,7.000418,5.6340528,42,
2535,norman,6.574956,5.633826,42,
1715,mass,-1.4592252,5.63376,8,
1364,knowledge,0.3130709,5.6331015,49,
2088,pro,-1.41142,5.6298766,8,
3313,explicit,3.344072,5.629758,3,
2135,upset,-3.3190958,5.625304,25,
3612,surpass,-2.4613595,5.624562,58,
223,cinema,-2.0909522,5.6223154,58,
3604,objective,-0.6114321,5.620286,49,
3553,felix,5.460413,5.6188526,42,
993,medium,-1.5161551,5.6179748,8,
3587,wallace,6.677969,5.6162663,42,
2308,harris,6.4942346,5.6149573,42,
3374,conservative,1.210152,5.61364,6,
3470,inspector,5.140957,5.613621,42,
2550,nowadays,-2.2678123,5.611262,58,
932,detective,5.1359677,5.6091313,42,
3264,undoubtedly,-2.4087017,5.6078515,58,
1172,attitude,1.2191815,5.6073337,6,
2334,steven,6.9962363,5.6006026,42,
3663,leo,7.115284,5.5996766,42,
2970,sadistic,2.6004484,5.5979953,19,
2231,puzzle,-0.58603543,5.595344,49,
2937,morgan,5.66625,5.593758,42,
401,note,-1.3759032,5.591031,8,
24,love,-3.2799993,5.5909586,25,
791,public,-1.4230801,5.5880384,8,
2297,patrick,6.644899,5.5875406,42,
2279,status,-1.7969826,5.585525,58,
2893,jon,7.010256,5.5851154,42,
2634,label,-1.6951479,5.58416,58,
1645,alex,6.7850566,5.583433,42,
193,case,-0.91826844,5.581901,49,
1540,taylor,6.2352514,5.5798965,42,
3504,craig,6.377236,5.5798783,42,
2179,barry,6.5441914,5.5777316,42,
3149,please,-2.9007292,5.5757127,58,
2863,q,6.9680285,5.5742016,42,
1287,van,6.9402933,5.5725713,42,
1388,henry,6.015921,5.570417,42,
3686,open_mind,-3.4537144,5.570071,25,
2796,philip,6.08846,5.5680213,42,
3809,julian,5.490887,5.5660877,42,
1064,christian,1.3898385,5.565332,6,
1393,faith,1.3442613,5.559266,6,
3925,baffle,-0.77616185,5.559202,49,
1150,clue,-0.5535281,5.558441,49,
3408,acclaim,-2.3818197,5.5566816,58,
523,rating,-4.0236692,5.556079,30,
3764,jordan,6.369891,5.5553966,42,
1474,arthur,5.944849,5.5545983,42,
2849,simpson,6.112546,5.554458,42,
3712,arguably,-2.3205144,5.551866,58,
2982,coincidence,-0.66069573,5.5517306,49,
3759,gabriel,6.821077,5.5479517,42,
3489,manipulate,0.35481015,5.5463667,49,
2037,dick,6.273502,5.5460963,42,
1305,negative,-3.9487193,5.543009,30,
2022,al,7.1865935,5.542284,42,
1481,accord,-0.87057537,5.5398064,49,
1092,personally,-3.4412186,5.534473,25,
3490,suitable,3.2143068,5.530996,3,
1115,jones,6.89951,5.529987,42,
2318,proof,-1.0893384,5.529932,49,
639,remake,-2.5796683,5.528951,58,
1245,vote,-4.0098143,5.5221944,30,
2453,argument,-0.343477,5.5218267,49,
2201,dean,6.9279866,5.5186915,42,
2838,countless,-2.5110567,5.5184464,58,
1324,brutal,2.6088226,5.5159845,19,
225,stand,-2.9634514,5.5152435,58,
673,success,-1.8605906,5.5149417,58,
522,happy,-3.1938434,5.5146346,25,
375,explain,-0.5505027,5.5129848,49,
1544,sheriff,6.386785,5.511052,42,
963,assume,-1.0770121,5.5109377,49,
532,reveal,-0.5726791,5.5100856,49,
3448,phil,6.4926424,5.509994,42,
588,admit,-3.4636722,5.5085673,25,
3654,african_american,1.0176479,5.5074115,6,
3344,bumble,4.7811327,5.506402,20,
251,definitely,-3.3083637,5.505972,25,
3158,murderous,2.4351988,5.504763,19,
405,michael,6.7979717,5.504429,42,
3648,answer_question,-0.2885145,5.504126,49,
2247,daniel,6.869246,5.5025434,42,
1769,statement,-0.20355399,5.501351,49,
398,question,-0.39053398,5.5008163,49,
3566,morris,6.7992125,5.5005984,42,
2793,matthew,6.8544345,5.4994273,42,
2780,secretary,5.390249,5.4992957,42,
3121,sullivan,6.1267924,5.493751,42,
305,forget,-3.0243323,5.493468,58,
3498,agenda,0.7792151,5.492204,0,
1510,market,-1.574464,5.4912763,58,
1042,gem,-2.7863429,5.4891515,58,
757,political,0.8235661,5.48224,0,
1965,link,-0.42097586,5.4814196,49,
2373,tribute,-2.3547945,5.4801245,58,
2800,chuck,6.7935715,5.479976,42,
2632,godfather,-2.5108795,5.4791884,58,
3015,adore,-3.2808127,5.474904,25,
1899,come_close,-3.067418,5.4703407,58,
150,classic,-2.4929485,5.4678264,58,
2682,liberal,0.86472374,5.4662113,0,
3092,jake,6.5267735,5.4639335,42,
2519,jay,6.8836975,5.4630723,42,
3345,hart,6.099154,5.4627895,42,
749,claim,-0.97546,5.461094,49,
3343,despite_fact,-1.0523038,5.460786,49,
3462,neil,6.947559,5.457753,42,
2479,definitely_worth,-3.2629743,5.4564323,25,
2434,response,-0.21617119,5.456376,49,
3399,phillip,6.502367,5.4563117,42,
1741,source,0.06854674,5.4551296,49,
1045,epic,-2.358316,5.453939,58,
3834,common_sense,0.6624464,5.453279,0,
2817,sean,6.6307817,5.451924,42,
1199,partner,5.2876477,5.4516983,42,
1670,emotionally,2.7099557,5.451579,19,
2491,wilson,6.6222715,5.449927,42,
3673,popularity,-1.9039228,5.4493175,58,
1343,speech,-0.1499949,5.44905,49,
3672,hugh,6.0104356,5.4425774,42,
2854,indicate,-1.2544615,5.4396353,49,
80,enjoy,-3.2645822,5.4367833,25,
3298,macy,6.49473,5.436523,42,
1541,brian,7.0350704,5.4342113,42,
2238,franchise,-2.4187222,5.4334817,58,
1012,study,0.3333452,5.430358,49,
1036,smith,6.4573393,5.4283013,42,
3289,stanley,6.8606873,5.4265585,42,
613,gay,3.5531135,5.4265027,23,
212,recommend,-3.325557,5.425233,25,
363,sequel,-2.5187101,5.4229293,58,
2112,revelation,-0.757141,5.422924,49,
2456,albert,5.740493,5.4224734,27,
1582,logic,-0.6163165,5.422335,49,
2357,sexuality,3.5402465,5.4216847,23,
1759,anderson,6.8853097,5.4204836,42,
2019,code,0.56805813,5.419512,0,
2475,physically,2.6571488,5.4192934,19,
3874,willie,6.488488,5.419067,42,
2040,false,-0.36504894,5.4186044,49,
960,sam,6.970388,5.4153957,42,
3901,watson,5.7004557,5.4153647,27,
2421,react,-0.040916998,5.4147406,49,
1060,reaction,-0.13394095,5.414004,49,
3998,definitely_recommend,-3.2958856,5.413511,25,
3521,vengeance,1.8415592,5.41174,0,
2778,sidekick,4.7187886,5.4115853,20,
3589,randy,6.5023265,5.410509,42,
1775,propaganda,0.74076056,5.409197,0,
1037,disappointing,-3.275566,5.4062185,25,
3540,useful,0.19084412,5.4040184,49,
2516,duke,6.4029756,5.402187,42,
1405,refer,-1.0669994,5.4021564,49,
1527,mrs,5.8258505,5.4006963,27,
1050,anti,0.79151094,5.3970685,0,
2504,sin,1.7312733,5.39452,0,
1413,billy,6.912833,5.3923807,42,
2117,tim,7.025246,5.3914294,42,
2820,homosexual,3.5847127,5.387123,23,
679,sexual,3.5818508,5.3860455,23,
1936,correct,-1.2361922,5.38588,49,
1545,lesbian,3.7057781,5.385509,23,
1192,explanation,-0.5690092,5.3850794,49,
2940,frankie,6.4095054,5.384187,42,
3866,baldwin,6.9424396,5.3825164,42,
829,answer,-0.33261353,5.380316,49,
3576,female_lead,4.172443,5.3802743,23,
3624,frustrating,-1.2790602,5.3782315,49,
1590,debut,-2.0035505,5.377925,58,
3509,alongside,-2.0431986,5.3771524,58,
2069,breast,4.017127,5.3753834,23,
3101,mentally,2.5276828,5.375355,19,
2348,walker,6.535017,5.3744583,42,
1106,information,0.16660847,5.3736243,49,
1144,double,4.3329935,5.3728766,23,
2209,joan,5.7100353,5.3719344,27,
288,sex,3.5824296,5.3704505,23,
1373,kelly,5.9074235,5.370388,27,
2703,retarded,2.4934154,5.3677325,19,
1379,johnny,6.5000343,5.367699,42,
3431,counter,0.7761522,5.3671966,0,
1337,steve,7.0169134,5.3655357,42,
660,bill,6.671474,5.358279,42,
3773,harvey,6.8096166,5.3577385,42,
3674,saga,-2.31294,5.356446,58,
2657,remark,-0.13612422,5.3562307,49,
880,revenge,1.9168829,5.351753,0,
2811,eye_candy,4.077139,5.351264,23,
847,judge,-1.3603418,5.3468857,49,
1459,fame,-1.9027975,5.346624,58,
3147,dash,4.604326,5.343785,20,
2834,nude,3.9944587,5.3433194,23,
1643,ed,7.0388584,5.340106,42,
2439,theatrical,-2.5378942,5.3400717,58,
548,lie,-0.47836694,5.3396163,49,
849,rule,1.1393319,5.338549,0,
1441,research,0.30672595,5.335984,49,
484,remind,-3.1561575,5.334355,25,
3081,psychotic,2.5092301,5.3334866,19,
3188,predecessor,-2.3450983,5.332539,58,
2932,carl,7.0161858,5.3316326,42,
3574,topless,4.078076,5.33035,23,
381,figure,-1.0872458,5.3278103,49,
2524,clark,6.5756145,5.326651,42,
1179,jim,6.7951913,5.3256,42,
1407,mike,7.046988,5.3239746,42,
888,highly_recommend,-3.3245604,5.3210254,25,
2644,arnold,6.899891,5.3187547,42,
1220,tony,6.6809015,5.318604,42,
1513,insane,2.5310676,5.316794,19,
2020,legendary,-1.8992975,5.316694,58,
2371,strip,4.076722,5.311532,23,
2283,andrew,6.9536543,5.3111353,42,
1283,legend,-1.8882111,5.3103147,58,
1108,naked,4.0538225,5.309769,23,
674,disappoint,-3.2883966,5.309245,25,
2900,update,-2.44895,5.3092346,58,
1931,jeff,6.9616446,5.3081126,42,
2208,miller,6.654203,5.307916,42,
1316,disappointment,-3.20455,5.3064485,25,
2654,tommy,6.558467,5.305009,42,
77,original,-2.4631145,5.304941,58,
3346,leslie,5.785904,5.3015695,27,
3944,strongly_recommend,-3.3442194,5.2922597,25,
3577,stanwyck,5.4509974,5.2913723,27,
2806,installment,-2.3746953,5.2910976,58,
2929,shower,4.0570326,5.2901826,23,
2281,dave,6.9998665,5.290028,42,
2991,logical,-0.5376829,5.2849927,49,
1898,trilogy,-2.2904353,5.2846746,58,
729,joe,6.717604,5.2817903,42,
2299,bare,3.989488,5.281529,23,
3903,pioneer,-1.8602302,5.28075,58,
3655,vulnerable,3.0642767,5.279809,57,
2671,nelson,6.7369113,5.2796965,42,
2180,kevin,6.9443083,5.278343,42,
2156,reject,1.0666426,5.2779455,0,
2150,gary,7.000208,5.2767415,42,
707,promise,-1.8754348,5.276506,58,
797,tom,6.816481,5.275336,42,
3303,hal,7.0146656,5.274823,42,
3261,versus,1.2097813,5.2671657,0,
2523,bell,5.800731,5.2631083,27,
2947,conspiracy,0.75924176,5.2625494,0,
1892,incident,-0.6733222,5.2618036,49,
339,event,-0.67475915,5.259072,49,
669,male,3.769588,5.2568493,23,
122,use,-0.18734057,5.253612,49,
1161,stone,7.00949,5.2517223,42,
3958,thoroughly_enjoy,-3.4068763,5.2505813,25,
870,sexy,4.139967,5.248711,23,
782,warn,-4.170465,5.2482867,30,
3272,spike,7.1104107,5.2479,42,
3975,barbara_stanwyck,5.5337033,5.247292,27,
3359,tool,0.8232575,5.2459865,0,
2356,attraction,3.9101431,5.2439394,23,
1801,adam,6.7407804,5.2434897,42,
3953,absolutely_love,-3.4259968,5.2393103,25,
877,disappointed,-3.3094902,5.239295,25,
1611,jackson,6.8027225,5.236771,42,
1696,attract,3.8328311,5.235236,23,
2695,sexually,3.6462631,5.233863,23,
3195,christ,1.6339744,5.2319636,0,
1787,theory,0.5730714,5.2315474,0,
1591,science,0.5329192,5.230848,0,
832,torture,2.5895085,5.230202,19,
1168,attractive,4.0255923,5.230029,23,
430,apparently,-0.9352636,5.229232,49,
3023,cole,6.9414244,5.228077,42,
3518,user,-4.233614,5.2274423,30,
3862,lily,5.583601,5.2261653,27,
2651,babe,4.13094,5.2241697,23,
1762,universe,0.47389302,5.2233443,0,
3310,margaret,5.7034445,5.222389,27,
3860,andre,6.5733547,5.221569,42,
1772,entry,-2.342288,5.220711,58,
1457,bob,6.822056,5.220121,42,
2532,bible,1.5944767,5.215808,0,
873,sign,-1.2331326,5.2125955,49,
2897,peak,-1.8080269,5.212492,58,
1163,ms,5.74203,5.211304,27,
1868,jesus,1.5920067,5.206791,0,
1395,long_time,-3.3995397,5.2053213,25,
1827,max,7.0218763,5.203874,42,
1531,ryan,6.630673,5.203794,42,
1387,current,-1.5975544,5.2035537,58,
2396,bobby,6.372208,5.201202,42,
2914,presumably,-0.8093995,5.2000365,49,
2924,scientific,0.51343316,5.2000165,0,
1729,eric,6.8338013,5.19949,42,
1713,technology,0.4830656,5.198303,0,
2111,initially,-0.8206859,5.1978903,49,
3616,jamie,6.8486185,5.1973877,42,
525,list,-4.1274104,5.1970935,30,
1262,chris,6.7219853,5.196717,42,
1777,big_fan,-3.7474477,5.196267,25,
786,rape,2.654202,5.1958137,19,
1677,danny,6.5366235,5.195791,42,
1169,favourite,-3.6125145,5.1956277,25,
3542,glance,-1.2650564,5.195402,49,
463,female,3.9436061,5.195401,23,
3703,rant,-0.06847342,5.195194,49,
601,jack,6.7383666,5.193158,42,
121,version,-2.499025,5.191893,58,
3061,solution,-0.02564545,5.1862845,49,
3726,joey,6.6147847,5.186226,42,
592,hot,4.1409216,5.185906,23,
1342,kiss,4.1987042,5.1855764,23,
785,critic,-4.207084,5.1850896,30,
3096,owen,6.655949,5.1839705,42,
2816,huge_fan,-3.701635,5.183056,25,
796,post,-1.4000881,5.1816764,49,
3221,scarlett,5.6603775,5.1789517,27,
3388,eve,5.758348,5.178847,27,
1101,supposedly,-0.90961206,5.1762843,49,
3183,wo_nt,-3.341656,5.1755123,25,
2329,die_hard,-3.7199345,5.1737356,25,
454,state,-1.4405142,5.173256,49,
823,ultimately,-0.8869121,5.173225,49,
155,call,-0.9686709,5.1641545,49,
1107,pair,4.5971284,5.163296,20,
2165,pose,-0.81830144,5.161831,49,
2786,read_review,-4.234081,5.1610546,30,
3570,dorothy,5.6880183,5.1583166,27,
91,fan,-3.6944072,5.1546774,25,
765,popular,-1.7796532,5.153928,58,
3212,craze,2.5526998,5.1534243,19,
2973,kennedy,6.676611,5.1525545,42,
977,reviewer,-4.2696595,5.1507244,30,
3334,holy,1.5649489,5.147176,0,
2132,warning,-4.275422,5.145731,30,
2412,disguise,-0.8819431,5.1445107,49,
716,imdb,-4.2699676,5.144239,30,
3377,griffith,6.550258,5.1417384,42,
2656,invent,0.077401966,5.1411104,49,
3437,perry,6.6677723,5.139793,42,
4003,s_sake,1.5136981,5.138658,0,
2470,lane,5.81329,5.137723,27,
281,comment,-4.281615,5.137111,30,
3079,emma,5.7052608,5.134446,27,
687,previous,-2.407178,5.133366,58,
2642,chapter,-2.2957447,5.131928,58,
3782,commant,-4.2847753,5.130248,30,
626,spoiler,-4.26466,5.1279936,30,
3619,bend,1.3425872,5.126419,0,
3629,write_review,-4.2575135,5.126006,30,
3713,asylum,2.4684854,5.124574,19,
2415,cynical,3.1157353,5.1243944,57,
1434,test,0.25507236,5.124046,0,
252,favorite,-3.6472945,5.120428,25,
969,computer,0.4478959,5.1193137,0,
1565,blonde,4.171137,5.117981,23,
268,review,-4.288854,5.1135907,30,
1421,originally,-2.4971085,5.1134596,58,
1738,handsome,3.9549057,5.1081,23,
3829,contain_spoiler,-4.272248,5.1032863,30,
915,surprised,-3.348419,5.0998545,25,
3279,cooper,6.566443,5.0989556,42,
1090,occur,-0.69259053,5.0975537,49,
342,strange,2.3781571,5.094957,19,
192,title,-2.6199389,5.094904,58,
2049,device,0.10566675,5.0927505,49,
3682,june,5.6919456,5.092398,27,
649,control,0.79294944,5.090445,0,
2652,robin,6.572366,5.0901237,42,
3650,equipment,0.40298358,5.0896325,0,
1635,psycho,2.5423422,5.089344,19,
1730,jerry,6.6499243,5.088891,42,
2418,stalk,2.526855,5.0845766,19,
3197,arrogant,3.1769996,5.08429,57,
3251,selfish,3.1740263,5.084097,57,
3113,kane,6.877578,5.083985,42,
3737,jade,3.1888459,5.0809183,57,
2791,baker,6.627286,5.0807614,42,
3609,maniac,2.5641973,5.075132,19,
2772,lucy,5.7676363,5.073963,27,
4004,ahead_time,-2.0143356,5.068297,58,
1078,machine,0.37130195,5.0675316,0,
290,killer,2.5206602,5.0662293,19,
1505,andy,6.6963377,5.0653543,42,
628,rise,-1.7229741,5.0640817,58,
1947,description,-4.294039,5.06002,30,
3331,blond,4.134693,5.059182,23,
1967,naive,3.1989694,5.0559587,57,
2734,rick,6.5494776,5.0553093,42,
1866,previously,-2.4255464,5.055088,58,
2508,bush,0.6257021,5.053159,0,
2142,summary,-4.358025,5.0531187,30,
3076,synopsis,-4.330718,5.0516286,30,
1722,chick,4.062082,5.0511928,23,
376,god,1.5288764,5.051042,0,
3285,frustrated,3.2333155,5.05039,57,
2018,johnson,6.6362376,5.049211,42,
533,drug,3.1805236,5.0490212,57,
54,tell,-0.84236044,5.0468345,49,
1905,exact,-0.9289523,5.045794,49,
2998,carter,6.3768787,5.0451326,42,
1041,jane,5.7743664,5.043193,27,
1482,abuse,3.0755365,5.041836,57,
1376,heroine,4.3789144,5.041185,20,
3071,shy,3.2842066,5.041117,57,
1630,serial_killer,2.4996243,5.0400987,19,
1647,big_screen,-3.102165,5.0376368,25,
1259,vs,1.3514751,5.0374885,0,
3019,addict,3.2199728,5.0363526,57,
1429,site,-4.3063817,5.0360804,30,
808,conclusion,-0.95335764,5.0355124,49,
276,today,-2.1347954,5.033451,5,
1934,initial,-0.91143906,5.031449,49,
1306,jason,6.5413795,5.029226,42,
1071,charlie,6.6990724,5.0239277,42,
2713,assault,2.6205795,5.0227146,19,
2859,height,-1.7237127,5.017868,58,
1398,anne,5.7663198,5.0176907,27,
609,weird,2.5558863,5.0121922,19,
1826,ending,-0.9270125,5.004027,49,
2171,com,-4.3152213,5.0019755,30,
115,screen,-1.5639235,4.9995265,58,
2785,altogether,-1.1319231,4.9962287,49,
2199,internet,-4.343538,4.995035,30,
3171,website,-4.2943687,4.994412,30,
705,era,-2.050558,4.9942517,5,
1764,dan,6.737393,4.992856,42,
2184,occasion,-1.4617026,4.9925117,49,
3110,hamilton,6.5971828,4.990769,42,
568,period,-2.002842,4.9874535,5,
2095,press,-1.2426443,4.986225,49,
2871,iii,-2.2374175,4.986086,5,
502,lady,4.5239706,4.984806,20,
854,ghost,2.3239422,4.984435,19,
3482,champion,1.5237476,4.9842362,0,
3176,nancy,5.336165,4.983343,20,
3341,vincent,6.6779284,4.977869,42,
1503,impressed,-3.3669457,4.9723253,25,
3649,aaron,6.4393077,4.9717183,42,
1952,eddie,6.746347,4.9701023,42,
2217,matt,6.7956104,4.9660034,42,
2294,ted,6.8588867,4.9583545,42,
2264,guarantee,-3.1377747,4.9570603,25,
3539,butler,5.2923493,4.9513392,20,
1903,poster,-4.1463356,4.950182,30,
662,interested,-2.8935454,4.9493628,25,
2680,hoffman,6.7190747,4.945397,42,
4011,high_hope,-3.3238335,4.94472,25,
2275,happy_end,-0.9117765,4.943639,49,
1181,ben,6.828015,4.942131,42,
1063,decade,-2.0880582,4.939729,5,
1987,consequence,0.37181622,4.9395823,0,
1396,jean,5.878929,4.938683,27,
2637,sally,5.7926903,4.936886,27,
3706,sixty,-2.0827305,4.9350667,5,
3157,web,-4.300781,4.931816,30,
1594,nick,6.7580705,4.9308825,42,
2946,bud,6.81051,4.929471,42,
3074,hank,6.7727876,4.92666,42,
3677,marty,6.4738264,4.9223413,42,
2812,resolve,-0.7770246,4.921798,49,
635,crazy,2.5853267,4.919393,19,
3433,doug,6.943092,4.918252,42,
328,power,1.2696931,4.9177136,0,
2050,elizabeth,5.7649097,4.9168243,27,
1767,julie,5.902503,4.9081016,27,
3244,carol,5.887274,4.9061,27,
2736,resolution,-0.8330451,4.9055467,49,
1038,buddy,6.839942,4.903805,42,
2666,eighty,-2.1285422,4.902807,5,
518,victim,2.3471363,4.9026046,19,
1972,prior,-2.325669,4.901672,5,
538,match,1.5921432,4.8984675,0,
3322,annie,5.8541794,4.8977714,27,
2113,helen,5.813007,4.897421,27,
1585,ultimate,1.313761,4.8949194,0,
1435,look_forward,-3.2655025,4.89434,25,
2174,fourth,-2.2189674,4.894245,5,
1131,ii,-2.2081885,4.893456,5,
3045,murphy,6.8622174,4.8893924,42,
3641,past_year,-2.260775,4.8879957,5,
3124,martha,5.8216085,4.886552,27,
2586,silence,-0.13467224,4.884603,21,
2558,sarah,6.1967945,4.876736,42,
2668,outcome,-0.8527671,4.876104,49,
2114,amazed,-3.38737,4.876046,25,
995,mad,2.7652452,4.8755236,57,
3560,narrate,-0.037062764,4.8745227,21,
2477,glory,-1.6807507,4.874339,58,
1966,mature,3.440587,4.8738813,57,
3546,educate,0.7390889,4.8718967,0,
3442,seventy,-2.0969136,4.8715825,5,
3436,charlotte,5.7402234,4.8706203,27,
1603,danger,0.96873564,4.8699875,0,
3645,kyle,6.4521585,4.8686256,42,
2007,narration,-0.06349364,4.866304,21,
3189,linda,6.0451345,4.8579245,27,
3122,venture,-1.1430408,4.8576717,49,
1858,doom,1.1011045,4.8570113,0,
2925,jackie,6.8440943,4.8565116,42,
2568,mid_s,-2.0895197,4.8564696,5,
2704,blank,-1.3849957,4.8540316,49,
1921,golden,-1.7214735,4.853719,58,
1529,circumstance,0.33168164,4.852139,0,
2874,titanic,-1.3661938,4.8504577,49,
2882,subsequent,-0.9001457,4.846394,49,
1962,jerk,4.257088,4.845967,20,
961,opportunity,-2.8541908,4.845762,25,
2512,susan,5.951515,4.845715,27,
3699,bitch,4.211218,4.8448477,20,
1690,ann,5.835923,4.8413405,27,
1608,curious,-2.75029,4.838339,25,
3669,educational,0.6518722,4.8352985,0,
2625,blow_away,-3.3845856,4.8313837,25,
3368,pause,-0.318727,4.830559,21,
48,woman,4.185954,4.8298774,20,
2424,having_see,-3.3361619,4.8293624,25,
124,hope,-3.0441694,4.8281555,25,
1887,loser,6.382558,4.8265367,42,
2559,virgin,4.2103705,4.8200603,20,
3458,monologue,-0.0928071,4.811337,21,
2831,narrator,-0.047253057,4.8110175,21,
86,young,3.39251,4.8108172,57,
633,suggest,-2.8338764,4.8047976,25,
3725,kitty,5.1397047,4.8043776,20,
3106,sue,6.2741833,4.8041453,42,
2989,michelle,5.8973823,4.79936,27,
1711,hopefully,-3.0991554,4.796319,25,
1268,conversation,-0.094657525,4.795324,21,
298,wish,-3.0959766,4.7905684,25,
541,thank,-3.0920002,4.7884164,25,
581,actual,-0.7614308,4.788274,49,
976,mary,5.879677,4.7871604,27,
2573,foster,5.6649213,4.7829647,27,
1804,seeing,-3.3062139,4.779813,25,
3404,nut,2.9235897,4.7787356,57,
1984,kate,5.9232597,4.7783995,27,
353,chance,-2.9583564,4.778083,25,
2692,increasingly,0.057834145,4.778067,21,
3000,carrie,5.941322,4.7779846,27,
1260,heaven,1.5538887,4.7736177,0,
2979,far_away,-3.040699,4.7724905,25,
65,girl,4.1658993,4.7703443,20,
2589,rachel,6.0856743,4.7695427,27,
2955,victoria,5.8218746,4.768738,27,
3283,mistress,4.6932635,4.765484,20,
2405,barbara,5.955334,4.760583,27,
3395,emily,5.916808,4.7582393,27,
2866,dear,1.5414633,4.7560983,0,
734,destroy,1.2513366,4.753488,0,
1452,freak,2.9859736,4.749154,57,
2234,advance,0.5402685,4.748838,0,
922,glad,-3.1843731,4.7487493,25,
1964,defeat,1.4018838,4.7481747,0,
1085,trust,-2.6672287,4.746535,25,
2194,encourage,0.6225607,4.744538,0,
3724,diana,5.680537,4.7431517,27,
1386,youth,3.56397,4.740969,57,
1842,teenage,3.5656857,4.73764,57,
3879,milo,-0.029279491,4.7360992,21,
262,age,3.6055646,4.734834,57,
1049,disaster,-1.3566223,4.7338214,49,
2716,inevitable,-0.85521185,4.7332306,49,
1254,willing,-2.5586154,4.729737,25,
3201,seduce,4.3830395,4.728,20,
349,grow,3.5772295,4.72402,57,
9,see,-3.3732743,4.7222424,25,
3254,education,0.7312551,4.72089,0,
3815,elvira,5.4693637,4.7194085,27,
1177,generation,3.5852594,4.7172914,57,
3544,stock_footage,-0.53465384,4.7153645,49,
698,teen,3.5727968,4.712773,57,
3852,victory,1.5552707,4.712334,0,
3258,thank_god,-2.945383,4.7117414,25,
528,adult,3.6231797,4.7113533,57,
2163,friendly,2.5571754,4.7103233,2,
1264,lesson,0.7246081,4.708849,0,
815,teenager,3.616401,4.708475,57,
1327,belong,-1.2223636,4.707778,49,
1680,jennifer,5.9889774,4.7077775,27,
126,early,-2.2329195,4.707371,5,
69,old,3.6033535,4.706146,57,
1380,favor,-2.8750398,4.7061386,25,
2571,bride,4.5566893,4.703233,20,
3735,geek,3.2677927,4.702541,57,
1315,young_woman,4.3738065,4.701159,20,
3817,have_sex,4.4066358,4.6997423,20,
980,climax,-0.6152243,4.698951,49,
2224,advise,-2.9007626,4.6921153,25,
3534,angela,6.0920715,4.6909647,27,
2458,catherine,5.8637123,4.690691,27,
693,accept,0.5673864,4.690602,0,
3868,jenny,5.8546257,4.690106,27,
2835,nerd,3.3210154,4.690021,57,
3040,amanda,6.018647,4.688528,27,
2686,urge,-2.8224294,4.6878858,25,
284,learn,0.62816954,4.6867166,0,
1029,teach,0.6993313,4.68627,0,
1735,murderer,2.355541,4.6854706,2,
1577,pre,-2.2204056,4.685275,5,
1584,regret,-3.017928,4.684994,25,
1458,finale,-0.73228496,4.684058,49,
3057,insert,-0.48044318,4.682043,49,
1839,peace,1.5273039,4.6754236,0,
3018,resist,-2.697911,4.674839,25,
3999,year_early,-2.2401197,4.673825,5,
695,footage,-0.55834216,4.6735444,49,
1726,risk,-2.5700016,4.6722903,25,
1377,fate,0.66130483,4.6672344,0,
2286,prostitute,4.295224,4.6664577,20,
201,murder,2.3523386,4.6657147,2,
2347,laura,5.905816,4.663488,27,
616,lover,4.52204,4.6626782,20,
929,witness,2.3800619,4.662577,2,
3439,claire,5.924329,4.65338,27,
312,year_old,3.7014675,4.652522,57,
1145,seemingly,0.07679721,4.652409,21,
2528,crisis,0.84681565,4.648846,0,
3694,patricia,5.889244,4.6487927,27,
2995,pray,1.1344016,4.642049,0,
2556,reward,-2.5875912,4.6414685,25,
2149,introduction,-0.64000463,4.640112,49,
2042,twin,4.244683,4.639719,20,
1563,progress,-0.66039026,4.6380267,49,
1439,evidence,2.051134,4.635339,2,
2967,chaos,0.8628602,4.6353364,0,
746,introduce,-0.7022238,4.633226,49,
